unique_id,ds,y,AutoBiTCN
mexico/family/F4,2026-04-01,9594.0,9592.823143839836
mexico/family/F4,2026-05-01,9594.0,9593.54485937953
mexico/family/F4,2026-06-01,9594.0,9593.732056617737
mexico/family/F4,2026-07-01,9594.0,9593.924369506538
philippines/family/F1,2024-08-01,13574.0,13574.021598210558
philippines/family/F1,2024-09-01,13574.0,13574.021598210558
philippines/family/F1,2024-10-01,13574.0,13574.021598210558
philippines/family/F1,2024-11-01,13574.0,13574.021598210558
philippines/family/F1,2024-12-01,13574.0,13574.021598210558
philippines/family/F1,2025-01-01,13581.0,13574.021598210558
philippines/family/F1,2025-02-01,13581.0,13582.204671263695
philippines/family/F1,2025-03-01,13581.0,13581.87007033825
philippines/family/F1,2025-04-01,13710.0,13581.494787693024
philippines/family/F1,2025-05-01,13710.0,13732.225128173828
philippines/family/F1,2025-06-01,13710.0,13725.900848388672
philippines/family/F1,2025-07-01,13710.0,13718.592719078064
philippines/family/F1,2025-08-01,13710.0,13710.40314489603
philippines/family/F1,2025-09-01,13710.0,13710.516871452332
philippines/family/F1,2025-10-01,13901.0,13705.593469619751
philippines/family/F1,2025-11-01,13901.0,13937.873279571533
philippines/family/F1,2025-12-01,13901.0,13926.408206939697
philippines/family/F1,2026-01-01,13939.0,13914.850702285767
philippines/family/F1,2026-02-01,13939.0,13953.12463092804
philippines/family/F1,2026-03-01,13939.0,13948.6252784729
philippines/family/F1,2026-04-01,14000.0,13934.291941165924
philippines/family/F1,2026-05-01,14000.0,14013.345973014832
philippines/family/F1,2026-06-01,14000.0,14007.51869058609
philippines/family/F1,2026-07-01,14000.0,14003.193908452988
philippines/family/F2A,2024-08-01,17120.0,17186.64430999756
philippines/family/F2A,2024-09-01,17120.0,17129.355127334595
philippines/family/F2A,2024-10-01,17127.0,17111.69069671631
philippines/family/F2A,2024-11-01,17167.0,17134.999306201935
philippines/family/F2A,2024-12-01,17167.0,17179.482922554016
philippines/family/F2A,2025-01-01,17167.0,17168.30038690567
philippines/family/F2A,2025-02-01,17167.0,17167.836351394653
philippines/family/F2A,2025-03-01,17167.0,17171.36469745636
philippines/family/F2A,2025-04-01,17167.0,17166.603675931692
philippines/family/F2A,2025-05-01,17167.0,17156.194625854492
philippines/family/F2A,2025-06-01,17167.0,17159.477380275726
philippines/family/F2A,2025-07-01,17410.0,17162.140367507935
philippines/family/F2A,2025-08-01,17410.0,17454.402908325195
philippines/family/F2A,2025-09-01,17410.0,17438.94082069397
philippines/family/F2A,2025-10-01,17928.0,17424.129452705383
philippines/family/F2A,2025-11-01,17928.0,18021.9164352417
philippines/family/F2A,2025-12-01,17928.0,17987.349208831787
philippines/family/F2A,2026-01-01,17928.0,17947.43208694458
philippines/family/F2A,2026-02-01,17928.0,17920.93972158432
philippines/family/F2A,2026-03-01,17928.0,17928.56261354685
philippines/family/F2A,2026-04-01,17928.0,17907.072620391846
philippines/family/F2A,2026-05-01,18110.0,17921.458907604218
philippines/family/F2A,2026-06-01,18263.0,18161.31360244751
philippines/family/F2A,2026-07-01,18263.0,18330.99444580078
philippines/family/F2B,2024-08-01,13443.0,13443.021598210558
philippines/family/F2B,2024-09-01,13443.0,13443.021598210558
philippines/family/F2B,2024-10-01,13443.0,13443.021598210558
philippines/family/F2B,2024-11-01,13443.0,13443.021598210558
philippines/family/F2B,2024-12-01,13443.0,13443.021598210558
philippines/family/F2B,2025-01-01,13443.0,13443.021598210558
philippines/family/F2B,2025-02-01,13443.0,13443.021598210558
philippines/family/F2B,2025-03-01,13443.0,13443.021598210558
philippines/family/F2B,2025-04-01,13535.0,13443.021598210558
philippines/family/F2B,2025-05-01,13552.0,13550.832812309265
philippines/family/F2B,2025-06-01,13552.0,13567.859286308289
philippines/family/F2B,2025-07-01,13619.0,13561.414525032043
philippines/family/F2B,2025-08-01,13619.0,13636.634845733643
philippines/family/F2B,2025-09-01,13635.0,13629.085209846497
philippines/family/F2B,2025-10-01,13788.0,13640.64279127121
philippines/family/F2B,2025-11-01,13788.0,13819.036916732788
philippines/family/F2B,2025-12-01,13795.0,13808.357437133789
philippines/family/F2B,2026-01-01,13870.0,13803.023843765259
philippines/family/F2B,2026-02-01,13870.0,13891.42862701416
philippines/family/F2B,2026-03-01,13870.0,13883.598593711853
philippines/family/F2B,2026-04-01,13977.0,13869.484843373299
philippines/family/F2B,2026-05-01,13977.0,13999.970279693604
philippines/family/F2B,2026-06-01,13977.0,13990.563939094543
philippines/family/F2B,2026-07-01,14014.0,13980.390689373016
philippines/family/F3,2024-08-01,10112.0,10123.202403068542
philippines/family/F3,2024-09-01,10112.0,10117.439922332764
philippines/family/F3,2024-10-01,10112.0,10114.03278517723
philippines/family/F3,2024-11-01,10112.0,10110.157402992249
philippines/family/F3,2024-12-01,10112.0,10109.488173007965
philippines/family/F3,2025-01-01,10173.0,10110.048856139183
philippines/family/F3,2025-02-01,10173.0,10184.583410263062
philippines/family/F3,2025-03-01,10248.0,10181.61077785492
philippines/family/F3,2025-04-01,10307.0,10266.683980941772
philippines/family/F3,2025-05-01,10491.0,10330.22131729126
philippines/family/F3,2025-06-01,10491.0,10530.883312225342
philippines/family/F3,2025-07-01,10561.0,10512.942359924316
philippines/family/F3,2025-08-01,10561.0,10587.66294670105
philippines/family/F3,2025-09-01,10713.0,10566.181324481964
philippines/family/F3,2025-10-01,10857.0,10743.36778640747
philippines/family/F3,2025-11-01,10857.0,10899.678184509277
philippines/family/F3,2025-12-01,10897.0,10890.20101928711
philippines/family/F3,2026-01-01,11017.0,10915.930627822876
philippines/family/F3,2026-02-01,11017.0,11049.002166748047
philippines/family/F3,2026-03-01,11017.0,11033.213956832886
philippines/family/F3,2026-04-01,11139.0,11016.998811504222
philippines/family/F3,2026-05-01,11283.0,11189.915180206299
philippines/family/F3,2026-06-01,11283.0,11373.15737915039
philippines/family/F3,2026-07-01,11375.0,11338.45287322998
philippines/family/F4,2024-08-01,10623.0,10659.916774749756
philippines/family/F4,2024-09-01,10623.0,10632.261922836304
philippines/family/F4,2024-10-01,10623.0,10624.227598667145
philippines/family/F4,2024-11-01,10623.0,10618.752450466156
philippines/family/F4,2024-12-01,10623.0,10617.075943470001
philippines/family/F4,2025-01-01,10713.0,10619.743324756622
philippines/family/F4,2025-02-01,10713.0,10735.245206832886
philippines/family/F4,2025-03-01,10880.0,10725.457207679749
philippines/family/F4,2025-04-01,10958.0,10915.887035369873
philippines/family/F4,2025-05-01,11109.0,10997.943046569824
philippines/family/F4,2025-06-01,11109.0,11159.382968902588
philippines/family/F4,2025-07-01,11323.0,11125.769184112549
philippines/family/F4,2025-08-01,11323.0,11369.410911560059
philippines/family/F4,2025-09-01,11323.0,11337.797065734863
philippines/family/F4,2025-10-01,11403.0,11324.018704295158
philippines/family/F4,2025-11-01,11403.0,11414.416613578796
philippines/family/F4,2025-12-01,11518.0,11414.886673927307
philippines/family/F4,2026-01-01,11525.0,11544.415208816528
philippines/family/F4,2026-02-01,11525.0,11545.254531860352
philippines/family/F4,2026-03-01,11566.0,11534.378737449646
philippines/family/F4,2026-04-01,11719.0,11573.565912246704
philippines/family/F4,2026-05-01,11883.0,11735.263229370117
philippines/family/F4,2026-06-01,11883.0,11961.54524230957
philippines/family/F4,2026-07-01,11900.0,11932.625328063965
