unique_id,ds,y,control-bitcn
mexico/employment/EB4,2024-12-01,16802.0,16802.87571209669
mexico/employment/EB4,2025-01-01,16802.0,16803.597427606583
mexico/employment/EB4,2025-02-01,16802.0,16803.13163936138
mexico/employment/EB4,2025-03-01,16283.0,16803.709161758423
mexico/employment/EB4,2025-04-01,16283.0,16284.234482884407
mexico/employment/EB4,2025-05-01,16283.0,16284.222939133644
mexico/employment/EB4,2025-06-01,16283.0,16283.344396024942
mexico/employment/EB4,2025-07-01,16283.0,16283.962176442146
mexico/employment/EB4,2025-08-01,16283.0,16285.470783948898
mexico/employment/EB4,2025-09-01,16283.0,16285.590286970139
mexico/employment/EB4,2025-10-01,16618.0,16285.293837308884
mexico/employment/EB4,2025-11-01,16618.0,16621.140195131302
mexico/employment/EB4,2025-12-01,16680.0,16620.830370903015
mexico/employment/EB4,2026-01-01,16802.0,16681.75883626938
mexico/employment/EB4,2026-02-01,16802.0,16804.28046274185
mexico/employment/EB4,2026-03-01,16997.0,16803.054809093475
mexico/employment/EB4,2026-04-01,17362.0,16999.523474931717
mexico/employment/EB4,2026-05-01,17362.0,17364.30332016945
mexico/employment/EB4,2026-06-01,17362.0,17364.30525445938
mexico/employment/EB4,2026-07-01,17424.0,17364.42257809639
mexico/employment/EB4,2026-08-01,17454.0,17425.59010362625
mexico/employment/EB4,2026-09-01,17515.0,17455.598037719727
mexico/employment/EB4_RW,2024-10-01,16802.0,16803.75399160385
mexico/employment/EB4_RW,2024-11-01,16802.0,16803.23755633831
mexico/employment/EB4_RW,2024-12-01,16802.0,16803.023650169373
mexico/employment/EB4_RW,2025-01-01,16802.0,16803.6622518301
mexico/employment/EB4_RW,2025-02-01,16802.0,16803.063665270805
mexico/employment/EB4_RW,2025-03-01,16283.0,16803.863549351692
mexico/employment/EB4_RW,2025-04-01,16283.0,16284.048341035843
mexico/employment/EB4_RW,2025-05-01,16283.0,16284.331023335457
mexico/employment/EB4_RW,2025-06-01,16283.0,16283.32422336936
mexico/employment/EB4_RW,2025-07-01,16283.0,16283.987367033958
mexico/employment/EB4_RW,2025-08-01,16283.0,16285.52242231369
mexico/employment/EB4_RW,2025-09-01,16283.0,16285.311700582504
mexico/employment/EB4_RW,2025-10-01,16283.0,16285.515351057053
mexico/employment/EB4_RW,2025-11-01,16283.0,16285.55792593956
mexico/employment/EB4_RW,2025-12-01,16680.0,16285.606835603714
mexico/employment/EB4_RW,2026-01-01,16802.0,16681.794342398643
mexico/employment/EB4_RW,2026-02-01,16802.0,16804.26319694519
mexico/employment/EB4_RW,2026-03-01,16997.0,16803.49685549736
mexico/employment/EB4_RW,2026-04-01,17362.0,16999.6063914299
mexico/employment/EB4_RW,2026-05-01,17362.0,17364.345717668533
mexico/employment/EB4_RW,2026-06-01,17362.0,17364.473475694656
mexico/employment/EB4_RW,2026-07-01,17424.0,17364.642168045044
mexico/employment/EB4_RW,2026-08-01,17454.0,17425.73926448822
mexico/employment/EB4_RW,2026-09-01,17515.0,17455.482828617096
mexico/family/F1,2024-10-01,10227.0,9990.018627285957
mexico/family/F1,2024-11-01,10918.0,10228.113337039948
mexico/family/F1,2024-12-01,10918.0,10920.194072246552
mexico/family/F1,2025-01-01,10918.0,10919.95124220848
mexico/family/F1,2025-02-01,10918.0,10920.25348186493
mexico/family/F1,2025-03-01,10918.0,10919.857345223427
mexico/family/F1,2025-04-01,10958.0,10919.786787390709
mexico/family/F1,2025-05-01,11069.0,10959.903716683388
mexico/family/F1,2025-06-01,11069.0,11070.54449057579
mexico/family/F1,2025-07-01,11069.0,11070.410028338432
mexico/family/F1,2025-08-01,11069.0,11070.695064783096
mexico/family/F1,2025-09-01,11069.0,11070.663502693176
mexico/family/F1,2025-10-01,11283.0,11070.785683512688
mexico/family/F1,2025-11-01,11283.0,11285.148718595505
mexico/family/F1,2025-12-01,11382.0,11284.738011598587
mexico/family/F1,2026-01-01,11566.0,11383.994123101234
mexico/family/F1,2026-02-01,11678.0,11567.752955198288
mexico/family/F1,2026-03-01,11678.0,11680.094541072845
mexico/family/F1,2026-04-01,11733.0,11680.111907482147
mexico/family/F1,2026-05-01,11914.0,11735.173192977905
mexico/family/F1,2026-06-01,11999.0,11916.378908395767
mexico/family/F1,2026-07-01,11999.0,12001.30151295662
mexico/family/F1,2026-08-01,12022.0,12001.372547388077
mexico/family/F1,2026-09-01,12053.0,12023.947385787964
mexico/family/F2A,2024-10-01,16868.0,16862.962873458862
mexico/family/F2A,2024-11-01,16906.0,16895.826099395752
mexico/family/F2A,2024-12-01,16906.0,16936.635192871094
mexico/family/F2A,2025-01-01,16936.0,16937.174545288086
mexico/family/F2A,2025-02-01,16936.0,16966.498374938965
mexico/family/F2A,2025-03-01,16936.0,16967.232418060303
mexico/family/F2A,2025-04-01,16936.0,16966.274110794067
mexico/family/F2A,2025-05-01,16936.0,16961.91273498535
mexico/family/F2A,2025-06-01,16936.0,16935.83419185877
mexico/family/F2A,2025-07-01,17198.0,16933.88624072075
mexico/family/F2A,2025-08-01,17198.0,17200.60846042633
mexico/family/F2A,2025-09-01,17198.0,17199.89992392063
mexico/family/F2A,2025-10-01,17563.0,17200.49574828148
mexico/family/F2A,2025-11-01,17563.0,17564.088046312332
mexico/family/F2A,2025-12-01,17563.0,17568.858617305756
mexico/family/F2A,2026-01-01,17563.0,17568.28681087494
mexico/family/F2A,2026-02-01,17563.0,17567.483666419983
mexico/family/F2A,2026-03-01,17563.0,17565.817674160004
mexico/family/F2A,2026-04-01,17563.0,17566.8258767128
mexico/family/F2A,2026-05-01,17744.0,17565.20587825775
mexico/family/F2A,2026-06-01,17897.0,17746.50127196312
mexico/family/F2A,2026-07-01,17897.0,17899.02058649063
mexico/family/F2A,2026-08-01,18465.0,17900.002735853195
mexico/family/F2A,2026-09-01,18496.0,18467.945992946625
mexico/family/F2B,2024-10-01,10972.0,10789.263506770134
mexico/family/F2B,2024-11-01,11139.0,10973.676414370537
mexico/family/F2B,2024-12-01,11139.0,11140.443192601204
mexico/family/F2B,2025-01-01,11139.0,11140.749162435532
mexico/family/F2B,2025-02-01,11139.0,11140.408324956894
mexico/family/F2B,2025-03-01,11139.0,11140.54109609127
mexico/family/F2B,2025-04-01,11323.0,11140.437613487244
mexico/family/F2B,2025-05-01,11323.0,11324.544981837273
mexico/family/F2B,2025-06-01,11323.0,11324.672671198845
mexico/family/F2B,2025-07-01,11688.0,11324.396122097969
mexico/family/F2B,2025-08-01,11688.0,11690.101243972778
mexico/family/F2B,2025-09-01,11778.0,11689.90114557743
mexico/family/F2B,2025-10-01,12036.0,11780.118455648422
mexico/family/F2B,2025-11-01,12036.0,12038.256338119507
mexico/family/F2B,2025-12-01,12188.0,12037.82021689415
mexico/family/F2B,2026-01-01,12372.0,12190.193853855133
mexico/family/F2B,2026-02-01,12464.0,12374.045993328094
mexico/family/F2B,2026-03-01,12464.0,12465.922535777092
mexico/family/F2B,2026-04-01,12464.0,12466.106597423553
mexico/family/F2B,2026-05-01,12464.0,12465.91814160347
mexico/family/F2B,2026-06-01,12464.0,12465.659122228622
mexico/family/F2B,2026-07-01,12464.0,12465.820482730865
mexico/family/F2B,2026-08-01,12464.0,12465.769651651382
mexico/family/F2B,2026-09-01,12464.0,12465.624055027962
mexico/family/F3,2024-10-01,9365.0,9192.061688065529
mexico/family/F3,2024-11-01,9426.0,9366.251933574677
mexico/family/F3,2024-12-01,9426.0,9427.113859534264
mexico/family/F3,2025-01-01,9457.0,9427.171408891678
mexico/family/F3,2025-02-01,9457.0,9457.951992452145
mexico/family/F3,2025-03-01,9457.0,9458.114367604256
mexico/family/F3,2025-04-01,9511.0,9457.95110988617
mexico/family/F3,2025-05-01,9511.0,9512.207363843918
mexico/family/F3,2025-06-01,9511.0,9512.058623671532
mexico/family/F3,2025-07-01,9528.0,9511.86617231369
mexico/family/F3,2025-08-01,9528.0,9529.056268572807
mexico/family/F3,2025-09-01,9528.0,9528.873390734196
mexico/family/F3,2025-10-01,9601.0,9529.01503098011
mexico/family/F3,2025-11-01,9617.0,9602.027862906456
mexico/family/F3,2025-12-01,9617.0,9617.931700348854
mexico/family/F3,2026-01-01,9617.0,9618.1284044981
mexico/family/F3,2026-02-01,9617.0,9617.926469445229
mexico/family/F3,2026-03-01,9617.0,9618.085563778877
mexico/family/F3,2026-04-01,9617.0,9617.945839881897
mexico/family/F3,2026-05-01,9617.0,9617.825194597244
mexico/family/F3,2026-06-01,9617.0,9617.972742795944
mexico/family/F3,2026-07-01,9648.0,9617.854667007923
mexico/family/F3,2026-08-01,9678.0,9649.095258951187
mexico/family/F3,2026-09-01,9678.0,9678.890786647797
mexico/family/F4,2024-10-01,9549.0,9535.509839177132
mexico/family/F4,2024-11-01,9556.0,9549.479738265276
mexico/family/F4,2024-12-01,9556.0,9556.576011359692
mexico/family/F4,2025-01-01,9556.0,9556.601279377937
mexico/family/F4,2025-02-01,9556.0,9556.555318713188
mexico/family/F4,2025-03-01,9556.0,9556.687203526497
mexico/family/F4,2025-04-01,9570.0,9556.601411819458
mexico/family/F4,2025-05-01,9570.0,9570.398913294077
mexico/family/F4,2025-06-01,9570.0,9570.361601024866
mexico/family/F4,2025-07-01,9570.0,9570.315852969885
mexico/family/F4,2025-08-01,9570.0,9570.277491867542
mexico/family/F4,2025-09-01,9570.0,9570.251637160778
mexico/family/F4,2025-10-01,9594.0,9570.308894455433
mexico/family/F4,2025-11-01,9594.0,9594.292727023363
mexico/family/F4,2025-12-01,9594.0,9594.267933100462
mexico/family/F4,2026-01-01,9594.0,9594.32535880804
mexico/family/F4,2026-02-01,9594.0,9594.25855204463
mexico/family/F4,2026-03-01,9594.0,9594.24087099731
mexico/family/F4,2026-04-01,9594.0,9594.220224037766
mexico/family/F4,2026-05-01,9594.0,9594.223941221833
mexico/family/F4,2026-06-01,9594.0,9594.226517945528
mexico/family/F4,2026-07-01,9594.0,9594.191999331117
mexico/family/F4,2026-08-01,9594.0,9594.26202404499
mexico/family/F4,2026-09-01,9594.0,9594.209990352392
philippines/employment/EB3,2024-10-01,17485.0,16798.961519241333
philippines/employment/EB3,2024-11-01,17485.0,17514.532316207886
philippines/employment/EB3,2024-12-01,17485.0,17513.278659820557
philippines/employment/EB3,2025-01-01,17501.0,17514.442443847656
philippines/employment/EB3,2025-02-01,17501.0,17528.02370262146
philippines/employment/EB3,2025-03-01,17501.0,17528.44340324402
philippines/employment/EB3,2025-04-01,17532.0,17515.752603530884
philippines/employment/EB3,2025-05-01,17532.0,17547.36599254608
philippines/employment/EB3,2025-06-01,17570.0,17538.85226202011
philippines/employment/EB3,2025-07-01,17570.0,17576.309834957123
philippines/employment/EB3,2025-08-01,17570.0,17570.520909190178
philippines/employment/EB3,2025-09-01,17570.0,17570.065279722214
philippines/employment/EB3,2025-10-01,17622.0,17570.563195943832
philippines/employment/EB3,2025-11-01,17622.0,17623.08636045456
philippines/employment/EB3,2025-12-01,17636.0,17623.35672366619
philippines/employment/EB3,2026-01-01,17643.0,17637.605533242226
philippines/employment/EB3,2026-02-01,17683.0,17643.156577184796
philippines/employment/EB3,2026-03-01,17744.0,17683.699631869793
philippines/employment/EB3,2026-04-01,17744.0,17742.427908301353
philippines/employment/EB3,2026-05-01,17744.0,17742.90021276474
philippines/employment/EB3,2026-06-01,17744.0,17746.60755944252
philippines/employment/EB3,2026-07-01,17744.0,17745.613800406456
philippines/employment/EB3,2026-08-01,17744.0,17746.483924150467
philippines/employment/EB3,2026-09-01,17744.0,17746.036410808563
philippines/employment/EB3_OW,2024-10-01,16771.0,16560.58614873886
philippines/employment/EB3_OW,2024-11-01,16771.0,16774.46587371826
philippines/employment/EB3_OW,2024-12-01,16771.0,16774.16205430031
philippines/employment/EB3_OW,2025-01-01,16778.0,16774.48164153099
philippines/employment/EB3_OW,2025-02-01,16778.0,16780.735806703568
philippines/employment/EB3_OW,2025-03-01,16816.0,16780.038985729218
philippines/employment/EB3_OW,2025-04-01,16943.0,16818.0243370533
philippines/employment/EB3_OW,2025-05-01,16943.0,16944.116327643394
philippines/employment/EB3_OW,2025-06-01,16974.0,16945.625422477722
philippines/employment/EB3_OW,2025-07-01,16990.0,16975.332277417183
philippines/employment/EB3_OW,2025-08-01,16990.0,16991.351757526398
philippines/employment/EB3_OW,2025-09-01,16990.0,16991.382850050926
philippines/employment/EB3_OW,2025-10-01,16997.0,16991.30944621563
philippines/employment/EB3_OW,2025-11-01,16997.0,16997.71599495411
philippines/employment/EB3_OW,2025-12-01,17014.0,16997.502876222134
philippines/employment/EB3_OW,2026-01-01,17045.0,17014.434947401285
philippines/employment/EB3_OW,2026-02-01,17045.0,17045.582044184208
philippines/employment/EB3_OW,2026-03-01,17106.0,17045.54036194086
philippines/employment/EB3_OW,2026-04-01,17106.0,17106.716475605965
philippines/employment/EB3_OW,2026-05-01,17106.0,17106.688101053238
philippines/employment/EB3_OW,2026-06-01,17106.0,17106.771696150303
philippines/employment/EB3_OW,2026-07-01,17136.0,17106.61772531271
philippines/employment/EB3_OW,2026-08-01,17136.0,17136.66693586111
philippines/employment/EB3_OW,2026-09-01,17136.0,17136.495675951242
philippines/family/F2A,2024-10-01,17127.0,17150.184144973755
philippines/family/F2A,2024-11-01,17167.0,17156.885807037354
philippines/family/F2A,2024-12-01,17167.0,17197.124082565308
philippines/family/F2A,2025-01-01,17167.0,17196.45389175415
philippines/family/F2A,2025-02-01,17167.0,17196.73557472229
philippines/family/F2A,2025-03-01,17167.0,17196.709632873535
philippines/family/F2A,2025-04-01,17167.0,17196.644826889038
philippines/family/F2A,2025-05-01,17167.0,17196.18404006958
philippines/family/F2A,2025-06-01,17167.0,17194.137550354004
philippines/family/F2A,2025-07-01,17410.0,17173.85048675537
philippines/family/F2A,2025-08-01,17410.0,17419.0263671875
philippines/family/F2A,2025-09-01,17410.0,17410.97239589691
philippines/family/F2A,2025-10-01,17928.0,17410.986500620842
philippines/family/F2A,2025-11-01,17928.0,17927.94227102399
philippines/family/F2A,2025-12-01,17928.0,17933.374846458435
philippines/family/F2A,2026-01-01,17928.0,17933.038711071014
philippines/family/F2A,2026-02-01,17928.0,17932.330947875977
philippines/family/F2A,2026-03-01,17928.0,17931.19812130928
philippines/family/F2A,2026-04-01,17928.0,17931.438871860504
philippines/family/F2A,2026-05-01,18110.0,17930.384702444077
philippines/family/F2A,2026-06-01,18263.0,18112.601854085922
philippines/family/F2A,2026-07-01,18263.0,18264.76520574093
philippines/family/F2A,2026-08-01,18830.0,18266.280702352524
philippines/family/F2A,2026-09-01,18861.0,18832.21316885948
philippines/family/F3,2024-10-01,10112.0,10112.161128923297
philippines/family/F3,2024-11-01,10112.0,10112.140507861972
philippines/family/F3,2024-12-01,10112.0,10112.13049441576
philippines/family/F3,2025-01-01,10173.0,10112.117593675852
philippines/family/F3,2025-02-01,10173.0,10173.182501673698
philippines/family/F3,2025-03-01,10248.0,10173.182575955987
philippines/family/F3,2025-04-01,10307.0,10248.310657382011
philippines/family/F3,2025-05-01,10491.0,10307.344556301832
philippines/family/F3,2025-06-01,10491.0,10491.644145727158
philippines/family/F3,2025-07-01,10561.0,10491.542967736721
philippines/family/F3,2025-08-01,10561.0,10561.7215411067
philippines/family/F3,2025-09-01,10713.0,10561.495642215014
philippines/family/F3,2025-10-01,10857.0,10713.840958833694
philippines/family/F3,2025-11-01,10857.0,10857.822355926037
philippines/family/F3,2025-12-01,10897.0,10857.861336350441
philippines/family/F3,2026-01-01,11017.0,10897.980023443699
philippines/family/F3,2026-02-01,11017.0,11017.925064742565
philippines/family/F3,2026-03-01,11017.0,11018.002131700516
philippines/family/F3,2026-04-01,11139.0,11017.872234165668
philippines/family/F3,2026-05-01,11283.0,11139.972865104675
philippines/family/F3,2026-06-01,11283.0,11283.849494159222
philippines/family/F3,2026-07-01,11375.0,11284.010109901428
philippines/family/F3,2026-08-01,11375.0,11376.179963111877
philippines/family/F3,2026-09-01,11375.0,11375.844122350216
